src_ip,dst_ip,src_port,dst_port,protocol,duration_s,pkt_count,byte_count,pkt_per_sec,byte_per_sec,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,iat_mean,iat_std,iat_min,iat_max,syn_count,ack_count,rst_count,fin_count,psh_count,urg_count,syn_ratio,rst_ratio,ttl_mean,ttl_std,win_mean,only_syn,syn_no_ack,has_rst,label
172.30.0.100,172.30.0.12,8080,59668,6,0.000167,8,745,47934.9029,4463937.8286,93.125,65.8055,66,267,2.4e-05,1.9e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,58526,6,0.000171,8,746,46798.371,4363948.0948,93.25,66.1358,66,268,2.4e-05,1.9e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,47166,6,0.000168,8,746,47594.939,4438228.0624,93.25,66.1358,66,268,2.4e-05,1.8e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,34130,6,0.000173,8,746,46218.2259,4309849.5647,93.25,66.1358,66,268,2.5e-05,1.7e-05,7e-06,5.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,52470,6,0.000146,8,746,54827.5033,5112664.6797,93.25,66.1358,66,268,2.1e-05,1.6e-05,6e-06,5.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,47168,6,0.000179,8,745,44739.2427,4166341.9733,93.125,65.8055,66,267,2.6e-05,2e-05,6e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,34132,6,0.000165,8,745,48489.0636,4515544.0462,93.125,65.8055,66,267,2.4e-05,1.8e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,52484,6,0.000153,8,746,52265.4704,4873755.1153,93.25,66.1358,66,268,2.2e-05,1.7e-05,6e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,58106,6,0.000172,8,746,46538.7406,4339737.5645,93.25,66.1358,66,268,2.5e-05,1.7e-05,9e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,54698,6,0.000158,8,746,50686.4532,4726511.7583,93.25,66.1358,66,268,2.3e-05,1.7e-05,6e-06,5.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,46054,6,0.000195,8,746,41020.088,3825123.2078,93.25,66.1358,66,268,2.8e-05,2.3e-05,7e-06,6.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,58110,6,0.000164,8,746,48841.968,4554513.5138,93.25,66.1358,66,268,2.3e-05,1.8e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,54714,6,0.000177,8,746,45221.6065,4216914.8032,93.25,66.1358,66,268,2.5e-05,1.8e-05,8e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,46056,6,0.000138,8,746,57952.3869,5404060.076,93.25,66.1358,66,268,2e-05,1.5e-05,7e-06,5.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57162,6,0.000216,8,744,37035.7969,3444329.1126,93.0,65.4752,66,266,3.1e-05,2.1e-05,1.1e-05,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,42898,6,0.000177,8,746,45221.6065,4216914.8032,93.25,66.1358,66,268,2.5e-05,1.9e-05,6e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,33044,6,0.000173,8,746,46281.9752,4315794.1848,93.25,66.1358,66,268,2.5e-05,1.7e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57166,6,0.000189,8,745,42313.2812,3940424.3127,93.125,65.8055,66,267,2.7e-05,2.1e-05,6e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,33058,6,0.000162,8,746,49417.4256,4608174.9396,93.25,66.1358,66,268,2.3e-05,1.8e-05,6e-06,5.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,42900,6,0.000155,8,746,51622.2031,4813770.4369,93.25,66.1358,66,268,2.2e-05,1.7e-05,6e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,36516,6,0.000181,8,746,44208.7378,4122464.8011,93.25,66.1358,66,268,2.6e-05,2.1e-05,7e-06,7.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,51656,6,0.000166,8,745,48210.3908,4489592.6437,93.125,65.8055,66,267,2.4e-05,1.8e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,39036,6,0.000154,8,744,51941.8452,4830591.6037,93.0,65.4752,66,266,2.2e-05,1.7e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,36522,6,0.000187,8,746,42799.0204,3991008.6531,93.25,66.1358,66,268,2.7e-05,2e-05,7e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,51666,6,0.000161,8,746,49710.2696,4635482.643,93.25,66.1358,66,268,2.3e-05,1.7e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,39050,6,0.000134,8,746,59705.395,5567528.0854,93.25,66.1358,66,268,1.9e-05,1.6e-05,9e-06,5.7e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,47818,6,0.000167,8,746,47934.9029,4469929.6914,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,5.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,60772,6,0.000175,8,746,45714.485,4262875.7275,93.25,66.1358,66,268,2.5e-05,1.9e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,33610,6,0.000154,8,746,51941.8452,4843577.065,93.25,66.1358,66,268,2.2e-05,1.7e-05,6e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,47822,6,0.000174,8,746,45964.9753,4286233.9507,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,33624,6,0.00016,8,746,50006.6051,4663115.9225,93.25,66.1358,66,268,2.3e-05,1.7e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,60788,6,0.000138,9,812,65196.4352,5882167.2677,90.2222,62.9387,66,268,1.7e-05,1.7e-05,2e-06,5.4e-05,2,8,0,2,1,0,0.2222,0.0,64.0,0.0,14770.22,0,0,0,benign
172.30.0.100,172.30.0.13,8080,43646,6,0.000166,8,746,48141.2224,4489168.9871,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,53378,6,0.000199,8,746,40184.9485,3747246.4479,93.25,66.1358,66,268,2.8e-05,2e-05,7e-06,6.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,49052,6,0.000172,8,746,46538.7406,4339737.5645,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,43650,6,0.000175,8,745,45714.485,4257161.4169,93.125,65.8055,66,267,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,53380,6,0.000157,8,746,50917.1958,4748028.5038,93.25,66.1358,66,268,2.2e-05,1.7e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,49054,6,0.00019,8,746,42100.9184,3925910.6449,93.25,66.1358,66,268,2.7e-05,2.1e-05,8e-06,7.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,44236,6,0.000206,8,746,38836.1481,3621470.8148,93.25,66.1358,66,268,2.9e-05,2.3e-05,7e-06,6.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,39300,6,0.000162,8,746,49417.4256,4608174.9396,93.25,66.1358,66,268,2.3e-05,1.8e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,38638,6,0.000184,8,745,43464.2902,4047612.0207,93.125,65.8055,66,267,2.6e-05,2e-05,7e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,44242,6,0.00017,8,746,47060.9144,4388430.2721,93.25,66.1358,66,268,2.4e-05,1.8e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,39306,6,0.000157,8,746,50994.5775,4755244.3526,93.25,66.1358,66,268,2.2e-05,1.8e-05,5e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,36656,6,0.00019,8,745,42100.9184,3920648.0301,93.125,65.8055,66,267,2.7e-05,2.2e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,36624,6,0.000168,8,746,47594.939,4438228.0624,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,59772,6,0.000164,8,746,48770.9767,4547893.5814,93.25,66.1358,66,268,2.3e-05,2.4e-05,6e-06,8.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,36664,6,0.00021,8,745,38086.756,3546829.1487,93.125,65.8055,66,267,3e-05,2.2e-05,9e-06,7.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,36634,6,0.000194,8,746,41272.3641,3848647.9508,93.25,66.1358,66,268,2.8e-05,1.9e-05,8e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,36666,6,0.000238,8,746,33621.6754,3135221.2265,93.25,66.1358,66,268,3.4e-05,2.5e-05,1e-05,8.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,59780,6,0.000162,8,745,49344.7529,4595230.1176,93.125,65.8055,66,267,2.3e-05,1.8e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,47604,6,0.000175,8,746,45714.485,4262875.7275,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57494,6,0.000172,8,746,46538.7406,4339737.5645,93.25,66.1358,66,268,2.5e-05,1.8e-05,8e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,45194,6,0.000225,8,745,35544.9492,3310123.3898,93.125,65.8055,66,267,3.2e-05,2.2e-05,1.1e-05,7.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,47610,6,0.000187,8,746,42744.4994,3985924.5656,93.25,66.1358,66,268,2.7e-05,2.1e-05,6e-06,7.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,57504,6,0.000156,8,746,51228.1405,4777024.0977,93.25,66.1358,66,268,2.2e-05,1.7e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,45202,6,0.000146,8,745,54738.062,5097482.0228,93.125,65.8055,66,267,2.1e-05,1.7e-05,6e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,40894,6,0.000165,8,746,48489.0636,4521605.1792,93.25,66.1358,66,268,2.4e-05,1.8e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33290,6,0.000194,8,746,41221.6609,3843919.8821,93.25,66.1358,66,268,2.8e-05,2.1e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,58790,6,0.000181,8,746,44208.7378,4122464.8011,93.25,66.1358,66,268,2.6e-05,1.9e-05,8e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,40908,6,0.000185,8,746,43240.2474,4032153.0722,93.25,66.1358,66,268,2.6e-05,2.1e-05,7e-06,7.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,33306,6,0.000178,8,746,44979.1314,4194304.0,93.25,66.1358,66,268,2.5e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,35780,6,0.000177,8,746,45160.7429,4211239.2786,93.25,66.1358,66,268,2.5e-05,1.8e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,34234,6,0.00016,8,746,50006.6051,4663115.9225,93.25,66.1358,66,268,2.3e-05,1.7e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,35074,6,0.000147,8,746,54471.4805,5079465.5584,93.25,66.1358,66,268,2.1e-05,1.6e-05,7e-06,5.7e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,35788,6,0.00018,8,746,44442.9563,4144305.6742,93.25,66.1358,66,268,2.6e-05,2e-05,6e-06,6.7e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,34236,6,0.000179,8,746,44739.2427,4171934.3787,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,35080,6,0.000136,8,745,58867.4246,5482028.9123,93.125,65.8055,66,267,1.9e-05,1.5e-05,6e-06,5.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,48344,6,0.00018,8,745,44442.9563,4138750.3046,93.125,65.8055,66,267,2.6e-05,2.2e-05,6e-06,7.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,54568,6,0.000161,8,746,49710.2696,4635482.643,93.25,66.1358,66,268,2.3e-05,1.7e-05,7e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,37250,6,0.000164,8,746,48770.9767,4547893.5814,93.25,66.1358,66,268,2.3e-05,2e-05,7e-06,6.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,48348,6,0.000197,8,745,40573.6784,3778423.7969,93.125,65.8055,66,267,2.8e-05,2e-05,7e-06,6.5e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,54576,6,0.000193,8,746,41476.4302,3867677.1125,93.25,66.1358,66,268,2.8e-05,2.2e-05,7e-06,7.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,37252,6,0.00018,8,746,44442.9563,4144305.6742,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,49848,6,0.000181,8,746,44150.5684,4117040.5053,93.25,66.1358,66,268,2.6e-05,1.9e-05,8e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,43876,6,0.00017,8,746,47060.9144,4388430.2721,93.25,66.1358,66,268,2.4e-05,1.8e-05,7e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,60962,6,0.000178,8,745,44918.9183,4183074.2704,93.125,65.8055,66,267,2.5e-05,1.9e-05,7e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,49858,6,0.000179,8,746,44679.6698,4166379.2064,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,5.7e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,43884,6,0.000187,8,746,42799.0204,3991008.6531,93.25,66.1358,66,268,2.7e-05,1.9e-05,7e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,49870,6,0.000184,8,746,43464.2902,4053045.057,93.25,66.1358,66,268,2.6e-05,1.9e-05,7e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,60968,6,0.000152,8,746,52675.7174,4912010.6499,93.25,66.1358,66,268,2.2e-05,1.6e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,54338,6,0.000172,8,745,46538.7406,4333920.2219,93.125,65.8055,66,267,2.5e-05,1.8e-05,7e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,41126,6,0.000163,8,745,49056.1871,4568357.4269,93.125,65.8055,66,267,2.3e-05,1.7e-05,6e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,57082,6,0.000162,8,746,49344.7529,4601398.2118,93.25,66.1358,66,268,2.3e-05,1.8e-05,6e-06,6.4e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,54342,6,0.000175,8,745,45714.485,4257161.4169,93.125,65.8055,66,267,2.5e-05,1.8e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,57096,6,0.000157,8,746,50994.5775,4755244.3526,93.25,66.1358,66,268,2.2e-05,1.7e-05,6e-06,6.1e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,41132,6,0.000153,8,746,52265.4704,4873755.1153,93.25,66.1358,66,268,2.2e-05,1.7e-05,6e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,53536,6,0.000172,8,746,46474.2825,4333726.8476,93.25,66.1358,66,268,2.5e-05,1.9e-05,6e-06,6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,55248,6,0.000149,8,746,53687.0912,5006321.2544,93.25,66.1358,66,268,2.1e-05,1.6e-05,6e-06,5.8e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,48526,6,0.000153,8,746,52265.4704,4873755.1153,93.25,66.1358,66,268,2.2e-05,1.7e-05,7e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,55250,6,0.000169,8,746,47326.4203,4413188.6939,93.25,66.1358,66,268,2.4e-05,1.9e-05,6e-06,6.3e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,48534,6,0.00014,8,746,57162.5758,5330410.1942,93.25,66.1358,66,268,2e-05,1.6e-05,9e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,53538,6,0.000118,8,746,67786.7313,6321112.6949,93.25,66.1358,66,268,1.7e-05,1.4e-05,8e-06,5.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.12,8080,58842,6,0.000185,8,745,43240.2474,4026748.0412,93.125,65.8055,66,267,2.6e-05,2e-05,7e-06,6.6e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.11,8080,57950,6,0.000139,8,746,57554.7719,5366982.4768,93.25,66.1358,66,268,2e-05,1.6e-05,6e-06,5.9e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
172.30.0.100,172.30.0.13,8080,53644,6,0.000181,8,746,44208.7378,4122464.8011,93.25,66.1358,66,268,2.6e-05,1.8e-05,8e-06,6.2e-05,2,7,0,2,1,0,0.25,0.0,64.0,0.0,16553.0,0,0,0,benign
